cap_mw,mw_bought,mw_bought_per_pbat,feasible,revenue_eur,loss_frac,loss_eur_mw_y,peak_grid_mw,zone,duration_h,profile,peak_per_pbat,ceiling_eur,hours
4.0,1.0,1.0,False,,,,,NO2,4.0,flat,5.0,50737.338129778014,7296
5.9999881075537305,-1.0,-1.0,True,50737.338129778014,0.0,0.0,5.999120709384022,NO2,4.0,cooling,5.0,50737.338129778014,7296
5.7499881075537305,-0.75,-0.75,True,50399.58959632034,0.0066568043556752,405.5204431317512,5.7499881075537305,NO2,4.0,cooling,5.0,50737.338129778014,7296
5.4999881075537305,-0.5,-0.5,True,49011.62119005184,0.034012760687446,2071.995667763335,5.4999881075537305,NO2,4.0,cooling,5.0,50737.338129778014,7296
5.2499881075537305,-0.25,-0.25,True,45451.329522001935,0.1041837984140064,6346.687966573252,5.2499881075537305,NO2,4.0,cooling,5.0,50737.338129778014,7296
4.9999881075537305,0.0,0.0,True,37802.12318854801,0.2549446900060818,15530.767939305762,4.9999881075537305,NO2,4.0,cooling,5.0,50737.338129778014,7296
4.899988107553731,0.0999999999999996,0.0999999999999996,True,33261.563486573774,0.3444361743713081,20982.42679200509,4.899988107553731,NO2,4.0,cooling,5.0,50737.338129778014,7296
4.79998810755373,0.2000000000000001,0.2000000000000001,True,27703.305426956493,0.4539858327589859,27655.99321226926,4.79998810755373,NO2,4.0,cooling,5.0,50737.338129778014,7296
4.699988107553731,0.2999999999999998,0.2999999999999998,True,21060.872505996027,0.5849038739059256,35631.28273908034,4.699988107553731,NO2,4.0,cooling,5.0,50737.338129778014,7296
4.59998810755373,0.4000000000000003,0.4000000000000003,True,12941.432770018013,0.7449327606246134,45379.952158922366,4.59998810755373,NO2,4.0,cooling,5.0,50737.338129778014,7296
4.4999881075537305,0.5,0.5,False,,,,,NO2,4.0,cooling,5.0,50737.338129778014,7296
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,NO2,4.0,cooling,5.0,50737.338129778014,7296
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,NO2,4.0,cooling,5.0,50737.338129778014,7296
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,NO2,4.0,cooling,5.0,50737.338129778014,7296
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,NO2,4.0,cooling,5.0,50737.338129778014,7296
3.9999881075537305,1.0,1.0,False,,,,,NO2,4.0,cooling,5.0,50737.338129778014,7296
6.0,-1.0,-1.0,True,16609.432813703468,0.0,0.0,6.0,NO5,2.0,flat,5.0,16609.432813703468,7296
5.75,-0.75,-0.75,True,16055.14514203603,0.0333718603088076,665.5098689428123,5.75,NO5,2.0,flat,5.0,16609.432813703468,7296
5.5,-0.5,-0.5,True,15036.589250840738,0.0946958021086108,1888.4470409371595,5.5,NO5,2.0,flat,5.0,16609.432813703468,7296
5.25,-0.25,-0.25,True,12480.15333537061,0.2486105049250104,4957.852005235174,5.25,NO5,2.0,flat,5.0,16609.432813703468,7296
5.0,0.0,0.0,True,0.0,1.0,19942.246634874227,5.0,NO5,2.0,flat,5.0,16609.432813703468,7296
4.9,0.0999999999999996,0.0999999999999996,False,,,,,NO5,2.0,flat,5.0,16609.432813703468,7296
4.8,0.2000000000000001,0.2000000000000001,False,,,,,NO5,2.0,flat,5.0,16609.432813703468,7296
4.7,0.2999999999999998,0.2999999999999998,False,,,,,NO5,2.0,flat,5.0,16609.432813703468,7296
4.6,0.4000000000000003,0.4000000000000003,False,,,,,NO5,2.0,flat,5.0,16609.432813703468,7296
4.5,0.5,0.5,False,,,,,NO5,2.0,flat,5.0,16609.432813703468,7296
4.4,0.5999999999999996,0.5999999999999996,False,,,,,NO5,2.0,flat,5.0,16609.432813703468,7296
4.3,0.7000000000000002,0.7000000000000002,False,,,,,NO5,2.0,flat,5.0,16609.432813703468,7296
4.2,0.7999999999999998,0.7999999999999998,False,,,,,NO5,2.0,flat,5.0,16609.432813703468,7296
4.1,0.9000000000000004,0.9000000000000004,False,,,,,NO5,2.0,flat,5.0,16609.432813703468,7296
4.0,1.0,1.0,False,,,,,NO5,2.0,flat,5.0,16609.432813703468,7296
5.9999881075537305,-1.0,-1.0,True,16609.432813703468,0.0,0.0,5.997034328697059,NO5,2.0,cooling,5.0,16609.432813703468,7296
5.7499881075537305,-0.75,-0.75,True,16501.862297398264,0.0064764713829634,129.1553896427618,5.7499881075537305,NO5,2.0,cooling,5.0,16609.432813703468,7296
5.4999881075537305,-0.5,-0.5,True,16232.545241070187,0.0226911765657845,452.5130395103536,5.4999881075537305,NO5,2.0,cooling,5.0,16609.432813703468,7296
5.2499881075537305,-0.25,-0.25,True,15669.465228653396,0.0565923951523834,1128.5795017870926,5.2499881075537305,NO5,2.0,cooling,5.0,16609.432813703468,7296
4.9999881075537305,0.0,0.0,True,14441.800102608744,0.1305061247670261,2602.5853274657047,4.9999881075537305,NO5,2.0,cooling,5.0,16609.432813703468,7296
4.899988107553731,0.0999999999999996,0.0999999999999996,True,13330.930632175196,0.1973879673256133,3936.3595271638774,4.899988107553731,NO5,2.0,cooling,5.0,16609.432813703468,7296
4.79998810755373,0.2000000000000001,0.2000000000000001,True,11566.83502194406,0.3035984339934267,6054.4348486584995,4.79998810755373,NO5,2.0,cooling,5.0,16609.432813703468,7296
4.699988107553731,0.2999999999999998,0.2999999999999998,True,9047.38253302009,0.455286484824718,9079.43536989945,4.699988107553731,NO5,2.0,cooling,5.0,16609.432813703468,7296
4.59998810755373,0.4000000000000003,0.4000000000000003,False,,,,,NO5,2.0,cooling,5.0,16609.432813703468,7296
4.4999881075537305,0.5,0.5,False,,,,,NO5,2.0,cooling,5.0,16609.432813703468,7296
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,NO5,2.0,cooling,5.0,16609.432813703468,7296
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,NO5,2.0,cooling,5.0,16609.432813703468,7296
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,NO5,2.0,cooling,5.0,16609.432813703468,7296
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,NO5,2.0,cooling,5.0,16609.432813703468,7296
3.9999881075537305,1.0,1.0,False,,,,,NO5,2.0,cooling,5.0,16609.432813703468,7296
6.0,-1.0,-1.0,True,26293.37109560233,0.0,0.0,6.0,NO5,4.0,flat,5.0,26293.37109560233,7296
5.75,-0.75,-0.75,True,24797.71071622273,0.0568835534227011,1795.7764423472197,5.75,NO5,4.0,flat,5.0,26293.37109560233,7296
5.5,-0.5,-0.5,True,21906.54516896814,0.1668415172281924,5267.077181649605,5.5,NO5,4.0,flat,5.0,26293.37109560233,7296
5.25,-0.25,-0.25,True,16198.368856431636,0.3839371605286141,12120.644135846393,5.25,NO5,4.0,flat,5.0,26293.37109560233,7296
5.0,0.0,0.0,True,0.0,1.0,31569.343585180428,5.0,NO5,4.0,flat,5.0,26293.37109560233,7296
4.9,0.0999999999999996,0.0999999999999996,False,,,,,NO5,4.0,flat,5.0,26293.37109560233,7296
4.8,0.2000000000000001,0.2000000000000001,False,,,,,NO5,4.0,flat,5.0,26293.37109560233,7296
4.7,0.2999999999999998,0.2999999999999998,False,,,,,NO5,4.0,flat,5.0,26293.37109560233,7296
4.6,0.4000000000000003,0.4000000000000003,False,,,,,NO5,4.0,flat,5.0,26293.37109560233,7296
4.5,0.5,0.5,False,,,,,NO5,4.0,flat,5.0,26293.37109560233,7296
4.4,0.5999999999999996,0.5999999999999996,False,,,,,NO5,4.0,flat,5.0,26293.37109560233,7296
4.3,0.7000000000000002,0.7000000000000002,False,,,,,NO5,4.0,flat,5.0,26293.37109560233,7296
4.2,0.7999999999999998,0.7999999999999998,False,,,,,NO5,4.0,flat,5.0,26293.37109560233,7296
4.1,0.9000000000000004,0.9000000000000004,False,,,,,NO5,4.0,flat,5.0,26293.37109560233,7296
4.0,1.0,1.0,False,,,,,NO5,4.0,flat,5.0,26293.37109560233,7296
5.9999881075537305,-1.0,-1.0,True,26293.37109560233,0.0,0.0,5.999200578662139,NO5,4.0,cooling,5.0,26293.37109560233,7296
5.7499881075537305,-0.75,-0.75,True,26085.596281208233,0.0079021747967817,249.46647122975693,5.7499881075537305,NO5,4.0,cooling,5.0,26293.37109560233,7296
5.4999881075537305,-0.5,-0.5,True,25421.064121541018,0.0331759275328225,1047.342255040722,5.4999881075537305,NO5,4.0,cooling,5.0,26293.37109560233,7296
5.2499881075537305,-0.25,-0.25,True,24134.29014526875,0.0821150297724545,2592.317588393937,5.2499881075537305,NO5,4.0,cooling,5.0,26293.37109560233,7296
4.9999881075537305,0.0,0.0,True,21664.15134535096,0.1760603360223225,5558.10923961102,4.9999881075537305,NO5,4.0,cooling,5.0,26293.37109560233,7296
4.899988107553731,0.0999999999999996,0.0999999999999996,True,20049.2475127221,0.2374790041252863,7497.056275497645,4.899988107553731,NO5,4.0,cooling,5.0,26293.37109560233,7296
4.79998810755373,0.2000000000000001,0.2000000000000001,True,17881.340535886844,0.3199297088657616,10099.970902289975,4.79998810755373,NO5,4.0,cooling,5.0,26293.37109560233,7296
4.699988107553731,0.2999999999999998,0.2999999999999998,True,15026.348033673934,0.4285119249624424,13527.840189486398,4.699988107553731,NO5,4.0,cooling,5.0,26293.37109560233,7296
4.59998810755373,0.4000000000000003,0.4000000000000003,True,11185.182552729651,0.5746006659982668,18139.765849172785,4.59998810755373,NO5,4.0,cooling,5.0,26293.37109560233,7296
4.4999881075537305,0.5,0.5,False,,,,,NO5,4.0,cooling,5.0,26293.37109560233,7296
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,NO5,4.0,cooling,5.0,26293.37109560233,7296
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,NO5,4.0,cooling,5.0,26293.37109560233,7296
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,NO5,4.0,cooling,5.0,26293.37109560233,7296
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,NO5,4.0,cooling,5.0,26293.37109560233,7296
3.9999881075537305,1.0,1.0,False,,,,,NO5,4.0,cooling,5.0,26293.37109560233,7296
6.0,-1.0,-1.0,True,26386.966623489127,0.0,0.0,6.0,SE2,2.0,flat,5.0,26386.966623489127,8760
5.75,-0.75,-0.75,True,25935.100825809284,0.0171245829097157,451.8657976798422,5.75,SE2,2.0,flat,5.0,26386.966623489127,8760
5.5,-0.5,-0.5,True,24966.114704974643,0.0538467319411269,1420.8519185144833,5.5,SE2,2.0,flat,5.0,26386.966623489127,8760
5.25,-0.25,-0.25,True,21918.726198155055,0.1693351300697267,4468.240425334072,5.25,SE2,2.0,flat,5.0,26386.966623489127,8760
5.0,0.0,0.0,True,0.0,1.0,26386.966623489127,5.0,SE2,2.0,flat,5.0,26386.966623489127,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,SE2,2.0,flat,5.0,26386.966623489127,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,SE2,2.0,flat,5.0,26386.966623489127,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,SE2,2.0,flat,5.0,26386.966623489127,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,SE2,2.0,flat,5.0,26386.966623489127,8760
4.5,0.5,0.5,False,,,,,SE2,2.0,flat,5.0,26386.966623489127,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,SE2,2.0,flat,5.0,26386.966623489127,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,SE2,2.0,flat,5.0,26386.966623489127,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,SE2,2.0,flat,5.0,26386.966623489127,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,SE2,2.0,flat,5.0,26386.966623489127,8760
4.0,1.0,1.0,False,,,,,SE2,2.0,flat,5.0,26386.966623489127,8760
5.9999881075537305,-1.0,-1.0,True,26386.966623489127,0.0,0.0,5.999976690901114,SE2,2.0,cooling,5.0,26386.966623489127,8760
5.7499881075537305,-0.75,-0.75,True,26357.985289108747,0.0010983200454189,28.98133438037985,5.7499881075537305,SE2,2.0,cooling,5.0,26386.966623489127,8760
5.4999881075537305,-0.5,-0.5,True,26232.73436653945,0.0058450165625472,154.2322569496755,5.4999881075537305,SE2,2.0,cooling,5.0,26386.966623489127,8760
5.2499881075537305,-0.25,-0.25,True,25893.750751493455,0.0186916472451449,493.2158719956715,5.2499881075537305,SE2,2.0,cooling,5.0,26386.966623489127,8760
4.9999881075537305,0.0,0.0,True,24803.76506205024,0.0599993771178516,1583.2015614388874,4.999988107553731,SE2,2.0,cooling,5.0,26386.966623489127,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,23904.97808366629,0.0940611543281152,2481.988539822836,4.899988107553731,SE2,2.0,cooling,5.0,26386.966623489127,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,22387.98475906823,0.1515514049599429,3998.981864420897,4.79998810755373,SE2,2.0,cooling,5.0,26386.966623489127,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,19855.677696093164,0.2475195053902841,6531.288927395963,4.699988107553731,SE2,2.0,cooling,5.0,26386.966623489127,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,False,,,,,SE2,2.0,cooling,5.0,26386.966623489127,8760
4.4999881075537305,0.5,0.5,False,,,,,SE2,2.0,cooling,5.0,26386.966623489127,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,SE2,2.0,cooling,5.0,26386.966623489127,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,SE2,2.0,cooling,5.0,26386.966623489127,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,SE2,2.0,cooling,5.0,26386.966623489127,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,SE2,2.0,cooling,5.0,26386.966623489127,8760
3.9999881075537305,1.0,1.0,False,,,,,SE2,2.0,cooling,5.0,26386.966623489127,8760
6.0,-1.0,-1.0,True,43476.13924974319,0.0,0.0,6.0,SE2,4.0,flat,5.0,43476.13924974319,8760
5.75,-0.75,-0.75,True,41932.86153035718,0.0354971197079125,1543.2777193860093,5.75,SE2,4.0,flat,5.0,43476.13924974319,8760
5.5,-0.5,-0.5,True,38770.96996242475,0.1082241746510698,4705.169287318437,5.5,SE2,4.0,flat,5.0,43476.13924974319,8760
5.25,-0.25,-0.25,True,32142.36765418418,0.2606894676285212,11333.771595559008,5.25,SE2,4.0,flat,5.0,43476.13924974319,8760
5.0,0.0,0.0,True,0.0,1.0,43476.13924974319,5.0,SE2,4.0,flat,5.0,43476.13924974319,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,SE2,4.0,flat,5.0,43476.13924974319,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,SE2,4.0,flat,5.0,43476.13924974319,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,SE2,4.0,flat,5.0,43476.13924974319,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,SE2,4.0,flat,5.0,43476.13924974319,8760
4.5,0.5,0.5,False,,,,,SE2,4.0,flat,5.0,43476.13924974319,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,SE2,4.0,flat,5.0,43476.13924974319,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,SE2,4.0,flat,5.0,43476.13924974319,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,SE2,4.0,flat,5.0,43476.13924974319,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,SE2,4.0,flat,5.0,43476.13924974319,8760
4.0,1.0,1.0,False,,,,,SE2,4.0,flat,5.0,43476.13924974319,8760
5.9999881075537305,-1.0,-1.0,True,43476.13924974319,0.0,0.0,5.999976690901114,SE2,4.0,cooling,5.0,43476.13924974319,8760
5.7499881075537305,-0.75,-0.75,True,43399.34174662045,0.0017664287686997,76.79750312273973,5.7499881075537305,SE2,4.0,cooling,5.0,43476.13924974319,8760
5.4999881075537305,-0.5,-0.5,True,42979.51611827907,0.0114228894293334,496.623131464119,5.4999881075537305,SE2,4.0,cooling,5.0,43476.13924974319,8760
5.2499881075537305,-0.25,-0.25,True,41974.417612588746,0.0345412831743865,1501.721637154442,5.2499881075537305,SE2,4.0,cooling,5.0,43476.13924974319,8760
4.9999881075537305,0.0,0.0,True,39919.18443650175,0.0818139530009542,3556.9548132414347,4.9999881075537305,SE2,4.0,cooling,5.0,43476.13924974319,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,38560.53582966172,0.1130643958941342,4915.603420081468,4.899988107553731,SE2,4.0,cooling,5.0,43476.13924974319,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,36690.05526756719,0.1560875482340828,6786.083982175995,4.79998810755373,SE2,4.0,cooling,5.0,43476.13924974319,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,33905.507324436345,0.220135276279468,9570.631925306843,4.699988107553731,SE2,4.0,cooling,5.0,43476.13924974319,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,True,29702.39210145328,0.316811643949532,13773.74714828991,4.59998810755373,SE2,4.0,cooling,5.0,43476.13924974319,8760
4.4999881075537305,0.5,0.5,False,,,,,SE2,4.0,cooling,5.0,43476.13924974319,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,SE2,4.0,cooling,5.0,43476.13924974319,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,SE2,4.0,cooling,5.0,43476.13924974319,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,SE2,4.0,cooling,5.0,43476.13924974319,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,SE2,4.0,cooling,5.0,43476.13924974319,8760
3.9999881075537305,1.0,1.0,False,,,,,SE2,4.0,cooling,5.0,43476.13924974319,8760
6.0,-1.0,-1.0,True,55699.45855698484,0.0,0.0,6.0,SE3,2.0,flat,5.0,55699.45855698484,8760
5.75,-0.75,-0.75,True,54944.2068216156,0.0135594089230967,755.2517353692383,5.75,SE3,2.0,flat,5.0,55699.45855698484,8760
5.5,-0.5,-0.5,True,53026.91780932432,0.0479814493156394,2672.540747660525,5.5,SE3,2.0,flat,5.0,55699.45855698484,8760
5.25,-0.25,-0.25,True,45366.963820897065,0.1855044017262185,10332.494736087778,5.25,SE3,2.0,flat,5.0,55699.45855698484,8760
5.0,0.0,0.0,True,0.0,1.0,55699.45855698484,5.0,SE3,2.0,flat,5.0,55699.45855698484,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,SE3,2.0,flat,5.0,55699.45855698484,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,SE3,2.0,flat,5.0,55699.45855698484,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,SE3,2.0,flat,5.0,55699.45855698484,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,SE3,2.0,flat,5.0,55699.45855698484,8760
4.5,0.5,0.5,False,,,,,SE3,2.0,flat,5.0,55699.45855698484,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,SE3,2.0,flat,5.0,55699.45855698484,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,SE3,2.0,flat,5.0,55699.45855698484,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,SE3,2.0,flat,5.0,55699.45855698484,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,SE3,2.0,flat,5.0,55699.45855698484,8760
4.0,1.0,1.0,False,,,,,SE3,2.0,flat,5.0,55699.45855698484,8760
5.9999881075537305,-1.0,-1.0,True,55699.45855698484,0.0,0.0,5.996237089687265,SE3,2.0,cooling,5.0,55699.45855698484,8760
5.7499881075537305,-0.75,-0.75,True,55645.26641496374,0.0009729383987755,54.19214202110015,5.7499881075537305,SE3,2.0,cooling,5.0,55699.45855698484,8760
5.4999881075537305,-0.5,-0.5,True,55414.6460385032,0.005113380378559,284.8125184816454,5.4999881075537305,SE3,2.0,cooling,5.0,55699.45855698484,8760
5.2499881075537305,-0.25,-0.25,True,54672.2106826295,0.0184426904851218,1027.2478743553438,5.2499881075537305,SE3,2.0,cooling,5.0,55699.45855698484,8760
4.9999881075537305,0.0,0.0,True,51563.33345682632,0.0742579049655741,4136.125100158519,4.9999881075537305,SE3,2.0,cooling,5.0,55699.45855698484,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,48298.13287057982,0.1328796702544764,7401.32568640502,4.899988107553731,SE3,2.0,cooling,5.0,55699.45855698484,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,43067.62707797614,0.226785534478497,12631.831479008702,4.79998810755373,SE3,2.0,cooling,5.0,55699.45855698484,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,35652.806478210936,0.359907485604454,20046.652078773903,4.699988107553731,SE3,2.0,cooling,5.0,55699.45855698484,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,False,,,,,SE3,2.0,cooling,5.0,55699.45855698484,8760
4.4999881075537305,0.5,0.5,False,,,,,SE3,2.0,cooling,5.0,55699.45855698484,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,SE3,2.0,cooling,5.0,55699.45855698484,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,SE3,2.0,cooling,5.0,55699.45855698484,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,SE3,2.0,cooling,5.0,55699.45855698484,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,SE3,2.0,cooling,5.0,55699.45855698484,8760
3.9999881075537305,1.0,1.0,False,,,,,SE3,2.0,cooling,5.0,55699.45855698484,8760
6.0,-1.0,-1.0,True,92063.94286282804,0.0,0.0,6.0,SE3,4.0,flat,5.0,92063.94286282804,8760
5.75,-0.75,-0.75,True,88264.41031740859,0.0412705824589829,3799.532545419439,5.75,SE3,4.0,flat,5.0,92063.94286282804,8760
5.5,-0.5,-0.5,True,79282.2301947129,0.1388351646763534,12781.712668115128,5.5,SE3,4.0,flat,5.0,92063.94286282804,8760
5.25,-0.25,-0.25,True,59527.914307407395,0.3534068555362456,32536.028555420635,5.25,SE3,4.0,flat,5.0,92063.94286282804,8760
5.0,0.0,0.0,True,0.0,1.0,92063.94286282804,5.0,SE3,4.0,flat,5.0,92063.94286282804,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,SE3,4.0,flat,5.0,92063.94286282804,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,SE3,4.0,flat,5.0,92063.94286282804,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,SE3,4.0,flat,5.0,92063.94286282804,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,SE3,4.0,flat,5.0,92063.94286282804,8760
4.5,0.5,0.5,False,,,,,SE3,4.0,flat,5.0,92063.94286282804,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,SE3,4.0,flat,5.0,92063.94286282804,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,SE3,4.0,flat,5.0,92063.94286282804,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,SE3,4.0,flat,5.0,92063.94286282804,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,SE3,4.0,flat,5.0,92063.94286282804,8760
4.0,1.0,1.0,False,,,,,SE3,4.0,flat,5.0,92063.94286282804,8760
5.9999881075537305,-1.0,-1.0,True,92063.94286282804,0.0,0.0,5.9995429276374965,SE3,4.0,cooling,5.0,92063.94286282804,8760
5.7499881075537305,-0.75,-0.75,True,91823.60957562286,0.0026105039577031,240.33328720516872,5.7499881075537305,SE3,4.0,cooling,5.0,92063.94286282804,8760
5.4999881075537305,-0.5,-0.5,True,90485.6650649471,0.0171432783433196,1578.2777978809318,5.4999881075537305,SE3,4.0,cooling,5.0,92063.94286282804,8760
5.2499881075537305,-0.25,-0.25,True,86797.7303959203,0.057201682908087,5266.212466907731,5.2499881075537305,SE3,4.0,cooling,5.0,92063.94286282804,8760
4.9999881075537305,0.0,0.0,True,78648.16691446443,0.1457223700309319,13415.775948363604,4.9999881075537305,SE3,4.0,cooling,5.0,92063.94286282804,8760
4.899988107553731,0.0999999999999996,0.0999999999999996,True,73499.73199235047,0.2016447513891249,18564.21087047756,4.899988107553731,SE3,4.0,cooling,5.0,92063.94286282804,8760
4.79998810755373,0.2000000000000001,0.2000000000000001,True,66873.56776355112,0.2736182517927747,25190.375099276906,4.79998810755373,SE3,4.0,cooling,5.0,92063.94286282804,8760
4.699988107553731,0.2999999999999998,0.2999999999999998,True,58368.18118859025,0.3660038949715988,33695.76167423778,4.699988107553731,SE3,4.0,cooling,5.0,92063.94286282804,8760
4.59998810755373,0.4000000000000003,0.4000000000000003,True,47234.723997128225,0.4869356826536718,44829.21886569981,4.59998810755373,SE3,4.0,cooling,5.0,92063.94286282804,8760
4.4999881075537305,0.5,0.5,False,,,,,SE3,4.0,cooling,5.0,92063.94286282804,8760
4.399988107553731,0.5999999999999996,0.5999999999999996,False,,,,,SE3,4.0,cooling,5.0,92063.94286282804,8760
4.29998810755373,0.7000000000000002,0.7000000000000002,False,,,,,SE3,4.0,cooling,5.0,92063.94286282804,8760
4.199988107553731,0.7999999999999998,0.7999999999999998,False,,,,,SE3,4.0,cooling,5.0,92063.94286282804,8760
4.09998810755373,0.9000000000000004,0.9000000000000004,False,,,,,SE3,4.0,cooling,5.0,92063.94286282804,8760
3.9999881075537305,1.0,1.0,False,,,,,SE3,4.0,cooling,5.0,92063.94286282804,8760
6.0,-1.0,-1.0,True,74919.7156471274,0.0,0.0,6.0,SE4,2.0,flat,5.0,74919.7156471274,8760
5.75,-0.75,-0.75,True,73938.58502143038,0.0130957601376674,981.1306256970274,5.75,SE4,2.0,flat,5.0,74919.7156471274,8760
5.5,-0.5,-0.5,True,71455.02443822306,0.0462453865311378,3464.691208904347,5.5,SE4,2.0,flat,5.0,74919.7156471274,8760
5.25,-0.25,-0.25,True,61384.75533844716,0.1806595258907554,13534.960308680244,5.25,SE4,2.0,flat,5.0,74919.7156471274,8760
5.0,0.0,0.0,True,0.0,1.0,74919.7156471274,5.0,SE4,2.0,flat,5.0,74919.7156471274,8760
4.9,0.0999999999999996,0.0999999999999996,False,,,,,SE4,2.0,flat,5.0,74919.7156471274,8760
4.8,0.2000000000000001,0.2000000000000001,False,,,,,SE4,2.0,flat,5.0,74919.7156471274,8760
4.7,0.2999999999999998,0.2999999999999998,False,,,,,SE4,2.0,flat,5.0,74919.7156471274,8760
4.6,0.4000000000000003,0.4000000000000003,False,,,,,SE4,2.0,flat,5.0,74919.7156471274,8760
4.5,0.5,0.5,False,,,,,SE4,2.0,flat,5.0,74919.7156471274,8760
4.4,0.5999999999999996,0.5999999999999996,False,,,,,SE4,2.0,flat,5.0,74919.7156471274,8760
4.3,0.7000000000000002,0.7000000000000002,False,,,,,SE4,2.0,flat,5.0,74919.7156471274,8760
4.2,0.7999999999999998,0.7999999999999998,False,,,,,SE4,2.0,flat,5.0,74919.7156471274,8760
4.1,0.9000000000000004,0.9000000000000004,False,,,,,SE4,2.0,flat,5.0,74919.7156471274,8760
4.0,1.0,1.0,False,,,,,SE4,2.0,flat,5.0,74919.7156471274,8760
5.9999881075537305,-1.0,-1.0,True,74919.7156471274,0.0,0.0,5.996237089687265,SE4,2.0,cooling,5.0,74919.7156471274,8760
5.7499881075537305,-0.75,-0.75,True,74841.90549680279,0.0010385804277621,77.81015032461437,5.7499881075537305,SE4,2.0,cooling,5.0,74919.7156471274,8760
5.4999881075537305,-0.5,-0.5,True,74525.33441558345,0.0052640513666856,394.38123154395726,5.4999881075537305,SE4,2.0,cooling,5.0,74919.7156471274,8760
5.2499881075537305,-0.25,-0.25,True,73487.7334005344,0.0191135568818447,1431.982246593005,5.2499881075537305,SE4,2.0,cooling,5.0,74919.7156471274,8760
